year,lon_mme,lat_mme,lon_sst,lat_sst,dist,Ecoregion,count_MHW,duration,icum_event,temp,mhw_days,e_days,sum_anom,icum,Monitoring series,Damaged qualitative,EvenStart,Location,Damaged percentage,count_MME
2016,5.37077,43.1771,5.354160308837891,43.18751907348633,1.78,Northwestern Mediterranean,1,9,24,20.542622950819673,9,16,58.25770000000027,23.6241,NA,NA,NA,NA,NA,NA
2016,5.39111,43.18944,5.3958282470703125,43.18751907348633,0.44,Northwestern Mediterranean,2,18,47,20.54191256830601,9,15,52.737299999999856,23.40190000000001,NA,NA,NA,NA,NA,NA
2016,5.28557,43.27881,5.2708282470703125,43.270851135253906,1.49,Northwestern Mediterranean,1,9,23,20.361092896174863,9,15,60.1872,22.690699999999996,NA,NA,NA,NA,NA,NA
2016,5.33991,43.22651,5.312494277954102,43.22918701171875,2.24,Northwestern Mediterranean,1,9,23,20.52382513661202,9,15,60.182299999999984,23.110900000000008,NA,NA,NA,NA,NA,NA
2017,9.70608,40.87978,9.6875,40.895843505859375,2.38,Northwestern Mediterranean,6,114,349,22.705081967213115,19,34,178.90550000000002,58.0951,single.survey,Severe,Autumn,Tavolara (Sardinia),75,1
2017,9.70145,40.88289,9.6875,40.895843505859375,1.86,Northwestern Mediterranean,6,114,349,22.705081967213115,19,34,178.90550000000002,58.0951,single.survey,Severe,Autumn,Tavolara (Sardinia),75,1
2017,3.3,42.28,3.3124923706054688,42.270851135253906,1.45,Northwestern Mediterranean,15,230,587,20.571693989071036,38,49,170.55559999999966,101.2474,single.survey,Moderate,Summer,Es Caials,56,1
2017,6.15315,43.00185,6.1458282470703125,43.020851135253906,2.2,Northwestern Mediterranean,2,21,62,20.667540983606557,17,21,-23.446200000000086,51.781099999999995,NA,NA,NA,NA,NA,NA
2017,6.20583,42.9822,6.187496185302734,42.97918701171875,1.53,Northwestern Mediterranean,2,21,60,20.733387978142076,17,21,-15.046000000000063,49.458000000000006,NA,NA,NA,NA,NA,NA
2017,6.26015,42.99754,6.2708282470703125,42.97918701171875,2.22,Northwestern Mediterranean,2,23,64,20.85125683060109,19,22,0.7555999999997063,54.22280000000001,NA,NA,NA,NA,NA,NA
2017,6.40333,42.9925,6.3958282470703125,42.97918701171875,1.6,Northwestern Mediterranean,4,48,136,20.93431693989071,17,20,12.376499999999897,46.3809,NA,NA,NA,NA,NA,NA
2017,6.39611,42.98694,6.3958282470703125,42.97918701171875,0.86,Northwestern Mediterranean,4,48,136,20.93431693989071,17,20,12.376499999999897,46.3809,NA,NA,NA,NA,NA,NA
2017,6.39423,42.98625,6.3958282470703125,42.97918701171875,0.8,Northwestern Mediterranean,4,48,136,20.93431693989071,17,20,12.376499999999897,46.3809,NA,NA,NA,NA,NA,NA
2017,0.67017,39.85915,0.6874885559082031,39.85417175292969,1.58,Northwestern Mediterranean,9,144,364,23.730437158469947,40,56,193.61850000000027,103.9257,NA,NA,NA,NA,NA,NA
2017,3.19,42.19,3.1874923706054688,42.18751525878906,0.35,Northwestern Mediterranean,2,52,126,20.678633879781422,44,51,180.0094000000003,110.5538,NA,NA,NA,NA,NA,NA
2017,3.13,42.03,3.1874923706054688,42.104183197021484,9.53,Northwestern Mediterranean,21,420,1025,20.72551912568306,52,68,211.1004000000001,130.7829,NA,NA,NA,NA,NA,NA
2017,3.29843,42.33015,3.3124923706054688,42.31251525878906,2.28,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Summer,Tudela,0,2
2017,3.22242,42.0492,3.229158401489258,42.06251525878906,1.58,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.22713,42.04156,3.229158401489258,42.02084732055664,2.31,Northwestern Mediterranean,30,480,1215,21.07841530054645,73,93,277.1574000000003,188.0625,every.second.year,No,Summer,Tascons,0,2
2017,3.2777,42.25335,3.270824432373047,42.229183197021484,2.75,Northwestern Mediterranean,18,468,1161,20.67344262295082,44,57,183.22369999999998,112.34370000000001,every.second.year,No,Summer,Punta Figuera,0,2
2017,3.26129,42.33762,3.270824432373047,42.354183197021484,2,Northwestern Mediterranean,27,306,816,20.0651912568306,33,39,127.84730000000008,88.6104,every.second.year,No,Summer,Prona,0,2
2017,3.21196,42.05552,3.229158401489258,42.06251525878906,1.62,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Summer,Molinet,0,2
2017,3.22153,42.05177,3.229158401489258,42.06251525878906,1.35,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Summer,Medallot (Medes),0,2
2017,3.30825,42.29128,3.3124923706054688,42.270851135253906,2.3,Northwestern Mediterranean,15,230,587,20.571693989071036,38,49,170.55559999999966,101.2474,every.second.year,No,Summer,Messina (Cap de Creus),0,2
2017,3.22408,42.04455,3.229158401489258,42.06251525878906,2.04,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Summer,Freuetó,0,2
2017,3.20963,42.06593,3.229158401489258,42.06251525878906,1.66,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Summer,Falaguer,0,2
2017,3.22549,42.0422,3.229158401489258,42.06251525878906,2.28,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Summer,Ferranelles (Medes),0,2
2017,3.32325,42.32263,3.3124923706054688,42.31251525878906,1.43,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Summer,Encalladora,0,2
2017,3.30788,42.32503,3.3124923706054688,42.31251525878906,1.44,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Summer,Culip,0,2
2017,3.26326,42.23739,3.270824432373047,42.229183197021484,1.11,Northwestern Mediterranean,18,468,1161,20.67344262295082,44,57,183.22369999999998,112.34370000000001,every.second.year,No,Summer,El Gat,0,2
2017,3.29885,42.3066,3.3124923706054688,42.31251525878906,1.3,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Summer,Cudera,0,2
2017,3.31483,42.32323,3.3124923706054688,42.31251525878906,1.21,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Summer,Camalleris,0,2
2017,3.21514,42.3472,3.229158401489258,42.354183197021484,1.39,Northwestern Mediterranean,12,144,369,19.992786885245902,35,37,102.45600000000007,90.42179999999999,every.second.year,No,Summer,Cativa,0,2
2017,3.22678,42.04794,3.229158401489258,42.06251525878906,1.63,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.18606,42.10012,3.1874923706054688,42.104183197021484,0.47,Northwestern Mediterranean,21,420,1025,20.72551912568306,52,68,211.1004000000001,130.7829,every.second.year,No,Summer,Baix de Cols,0,2
2017,3.21447,42.0615,3.229158401489258,42.06251525878906,1.22,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.22781,42.04225,3.229158401489258,42.06251525878906,2.26,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.28649,42.33345,3.270824432373047,42.354183197021484,2.64,Northwestern Mediterranean,27,306,816,20.0651912568306,33,39,127.84730000000008,88.6104,NA,NA,NA,NA,NA,NA
2017,3.21923,42.23198,3.229158401489258,42.229183197021484,0.88,Northwestern Mediterranean,8,212,516,20.75841530054645,44,58,185.52140000000023,111.34579999999998,NA,NA,NA,NA,NA,NA
2017,3.22139,42.05159,3.229158401489258,42.06251525878906,1.38,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.33144,42.32035,3.3124923706054688,42.31251525878906,1.79,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,NA,NA,NA,NA,NA,NA
2017,3.21229,42.0667,3.229158401489258,42.06251525878906,1.47,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.26062,42.34082,3.270824432373047,42.354183197021484,1.71,Northwestern Mediterranean,27,306,816,20.0651912568306,33,39,127.84730000000008,88.6104,NA,NA,NA,NA,NA,NA
2017,3.26455,42.23726,3.270824432373047,42.229183197021484,1.04,Northwestern Mediterranean,18,468,1161,20.67344262295082,44,57,183.22369999999998,112.34370000000001,NA,NA,NA,NA,NA,NA
2017,3.32496,42.3229,3.3124923706054688,42.31251525878906,1.55,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,NA,NA,NA,NA,NA,NA
2017,3.29924,42.28394,3.3124923706054688,42.270851135253906,1.82,Northwestern Mediterranean,15,230,587,20.571693989071036,38,49,170.55559999999966,101.2474,NA,NA,NA,NA,NA,NA
2017,3.20168,42.08265,3.1874923706054688,42.104183197021484,2.67,Northwestern Mediterranean,21,420,1025,20.72551912568306,52,68,211.1004000000001,130.7829,NA,NA,NA,NA,NA,NA
2017,3.21217,42.06743,3.229158401489258,42.06251525878906,1.51,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.22708,42.0448,3.229158401489258,42.06251525878906,1.98,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,Meda Petita,7,1
2017,3.22507,42.04921,3.229158401489258,42.06251525878906,1.52,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.22122,42.04927,3.229158401489258,42.06251525878906,1.61,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.22692,42.04138,3.229158401489258,42.02084732055664,2.29,Northwestern Mediterranean,30,480,1215,21.07841530054645,73,93,277.1574000000003,188.0625,NA,NA,NA,NA,NA,NA
2017,3.19232,42.09097,3.1874923706054688,42.104183197021484,1.52,Northwestern Mediterranean,21,420,1025,20.72551912568306,52,68,211.1004000000001,130.7829,NA,NA,NA,NA,NA,NA
2017,3.28672,42.3329,3.270824432373047,42.354183197021484,2.71,Northwestern Mediterranean,27,306,816,20.0651912568306,33,39,127.84730000000008,88.6104,every.second.year,No,Autumn,Portaló (Cap de Creus),5,1
2017,3.20102,42.08282,3.1874923706054688,42.104183197021484,2.63,Northwestern Mediterranean,21,420,1025,20.72551912568306,52,68,211.1004000000001,130.7829,every.second.year,No,Autumn,Cap Castell (Montgrí),4,1
2017,3.26552,42.24035,3.270824432373047,42.229183197021484,1.32,Northwestern Mediterranean,18,468,1161,20.67344262295082,44,57,183.22369999999998,112.34370000000001,every.second.year,Low,Autumn,El Gat,17,1
2017,3.31827,42.31476,3.3124923706054688,42.31251525878906,0.54,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,NA,NA,NA,NA,NA,NA
2017,3.31934,42.3243,3.3124923706054688,42.31251525878906,1.43,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Autumn,Encalladora,9,1
2017,3.26125,42.34043,3.270824432373047,42.354183197021484,1.72,Northwestern Mediterranean,27,306,816,20.0651912568306,33,39,127.84730000000008,88.6104,every.second.year,No,Autumn,Farallons (Cap de Creus),7,1
2017,3.23812,42.34905,3.229158401489258,42.354183197021484,0.93,Northwestern Mediterranean,12,144,369,19.992786885245902,35,37,102.45600000000007,90.42179999999999,every.second.year,No,Autumn,Cap Gros,7,1
2017,3.31085,42.324,3.3124923706054688,42.31251525878906,1.29,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Autumn,Culip,6,1
2017,3.32258,42.32437,3.3124923706054688,42.31251525878906,1.56,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Autumn,Encalladora,0,1
2017,3.33187,42.32073,3.3124923706054688,42.31251525878906,1.84,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Autumn,Massa d'Or (Cap de Creus),0,1
2017,3.33187,42.32073,3.3124923706054688,42.31251525878906,1.84,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,Moderate,Autumn,Massa d'Or (Cap de Creus),40,1
2017,3.31717,42.31313,3.3124923706054688,42.31251525878906,0.39,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Autumn,Forcats (Cap de Creus),1,1
2017,3.26458,42.2372,3.270824432373047,42.229183197021484,1.03,Northwestern Mediterranean,18,468,1161,20.67344262295082,44,57,183.22369999999998,112.34370000000001,every.second.year,No,Autumn,El Gat,5,1
2017,3.23438,42.35064,3.229158401489258,42.354183197021484,0.58,Northwestern Mediterranean,12,144,369,19.992786885245902,35,37,102.45600000000007,90.42179999999999,every.second.year,No,Autumn,Cap Gros,0,1
2017,3.31062,42.29238,3.3124923706054688,42.31251525878906,2.25,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,No,Autumn,Messina (Cap de Creus),0,1
2017,3.28258,42.25323,3.270824432373047,42.229183197021484,2.85,Northwestern Mediterranean,18,468,1161,20.67344262295082,44,57,183.22369999999998,112.34370000000001,every.second.year,No,Autumn,sa Figuera,0,1
2017,3.21933,42.23202,3.229158401489258,42.229183197021484,0.87,Northwestern Mediterranean,8,212,516,20.75841530054645,44,58,185.52140000000023,111.34579999999998,every.second.year,No,Autumn,Falconera,7,1
2017,3.22195,42.05155,3.229158401489258,42.06251525878906,1.36,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,Medallot (Medes),3,1
2017,3.22657,42.04795,3.229158401489258,42.06251525878906,1.64,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,La Vaca (Medes),8,1
2017,3.22625,42.04757,3.229158401489258,42.06251525878906,1.68,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,La Vaca (Medes),7,1
2017,3.22457,42.04635,3.229158401489258,42.06251525878906,1.84,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,La Reina (Medes),6,1
2017,3.22672,42.04405,3.229158401489258,42.06251525878906,2.07,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,Dofí (Medes),5,1
2017,3.2264,42.04388,3.229158401489258,42.06251525878906,2.09,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,Dofí (Medes),6,1
2017,3.21445,42.05972,3.229158401489258,42.06251525878906,1.25,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,Dofí (Medes),3,1
2017,3.21397,42.06157,3.229158401489258,42.06251525878906,1.26,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,every.second.year,No,Autumn,Dofí (Medes),2,1
2017,3.21397,42.06157,3.229158401489258,42.06251525878906,1.26,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Moderate,Autumn,Punta Salines (Montgrí),36,1
2017,3.2677,42.34103,3.270824432373047,42.354183197021484,1.49,Northwestern Mediterranean,27,306,816,20.0651912568306,33,39,127.84730000000008,88.6104,NA,NA,NA,NA,NA,NA
2017,3.277,42.25223,3.270824432373047,42.229183197021484,2.62,Northwestern Mediterranean,18,468,1161,20.67344262295082,44,57,183.22369999999998,112.34370000000001,NA,NA,NA,NA,NA,NA
2017,3.21223,42.0646,3.229158401489258,42.06251525878906,1.42,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Paieta (Montgrí),2,2
2017,3.22847,42.04145,3.229158401489258,42.02084732055664,2.29,Northwestern Mediterranean,30,480,1215,21.07841530054645,73,93,277.1574000000003,188.0625,one.per.year.monitoring,Moderate,Autumn,Carall Bernat (Medes),44,1
2017,3.22647,42.04798,3.229158401489258,42.06251525878906,1.63,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,La Vaca (Medes),9,1
2017,3.22175,42.05158,3.229158401489258,42.06251525878906,1.36,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Moderate,Autumn,Medallot (Medes),38,1
2017,3.22445,42.05033,3.229158401489258,42.06251525878906,1.41,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Moderate,Autumn,Pedra de Déu (Medes),36,1
2017,3.22567,42.0494,3.229158401489258,42.06251525878906,1.49,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Low,Autumn,Pota del Llop (Medes),23,1
2017,3.22698,42.042230000000004,3.229158401489258,42.06251525878906,2.27,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Moderate,Autumn,Tascó Gros (Medes),31,1
2017,3.2262,42.041,3.229158401489258,42.02084732055664,2.26,Northwestern Mediterranean,30,480,1215,21.07841530054645,73,93,277.1574000000003,188.0625,one.per.year.monitoring,Moderate,Autumn,Tascó Petit (Medes),37,1
2017,3.22631,42.04928,3.229158401489258,42.06251525878906,1.49,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Moderate,Autumn,El Guix (Medes),55,1
2017,3.23925,42.34802,3.229158401489258,42.354183197021484,1.08,Northwestern Mediterranean,12,144,369,19.992786885245902,35,37,102.45600000000007,90.42179999999999,every.second.year,Low,Autumn,Cap Gros,22,1
2017,3.22687,42.23585,3.229158401489258,42.229183197021484,0.77,Northwestern Mediterranean,8,212,516,20.75841530054645,44,58,185.52140000000023,111.34579999999998,every.second.year,Moderate,Autumn,Bau de Cap Trencat (Cap de Creus),48,1
2017,3.26363,42.2368,3.270824432373047,42.229183197021484,1.03,Northwestern Mediterranean,18,468,1161,20.67344262295082,44,57,183.22369999999998,112.34370000000001,every.second.year,Moderate,Autumn,El Gat,44,1
2017,3.32405,42.32292,3.3124923706054688,42.31251525878906,1.5,Northwestern Mediterranean,32,752,1907,20.282622950819672,40,45,158.69259999999997,105.8075,every.second.year,Low,Autumn,Encalladora,22,1
2017,3.26023,42.34115,3.270824432373047,42.354183197021484,1.69,Northwestern Mediterranean,27,306,816,20.0651912568306,33,39,127.84730000000008,88.6104,every.second.year,Low,Autumn,Farallons (Cap de Creus),24,1
2017,3.31015,42.28973,3.3124923706054688,42.270851135253906,2.11,Northwestern Mediterranean,15,230,587,20.571693989071036,38,49,170.55559999999966,101.2474,every.second.year,Low,Autumn,Messina (Cap de Creus),24,1
2017,3.28598,42.33358,3.270824432373047,42.354183197021484,2.61,Northwestern Mediterranean,27,306,816,20.0651912568306,33,39,127.84730000000008,88.6104,every.second.year,Low,Autumn,Portaló (Cap de Creus),20,1
2017,3.2017,42.08293,3.1874923706054688,42.104183197021484,2.64,Northwestern Mediterranean,21,420,1025,20.72551912568306,52,68,211.1004000000001,130.7829,every.second.year,Severe,Autumn,Cap Castell (Montgrí),60,1
2017,3.20868,42.07288,3.229158401489258,42.06251525878906,2.05,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Low,Autumn,Puig de la Sardina (Montgrí),26,1
2017,3.22403,42.04985,3.229158401489258,42.06251525878906,1.47,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Pedra de Déu (Medes),0,1
2017,3.22403,42.04985,3.229158401489258,42.06251525878906,1.47,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Low,Autumn,Pedra de Déu (Medes),18,1
2017,3.22535,42.04948,3.229158401489258,42.06251525878906,1.48,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Pota del Llop (Medes),0,1
2017,3.21288,42.06168,3.229158401489258,42.06251525878906,1.35,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Punta Salines (Montgrí),0,1
2017,3.22223,42.04977,3.229158401489258,42.06251525878906,1.53,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Salpatxot (Medes),0,2
2017,3.22728,42.04233,3.229158401489258,42.06251525878906,2.25,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Tascó Gros (Medes),0,2
2017,3.20197,42.08232,3.1874923706054688,42.104183197021484,2.71,Northwestern Mediterranean,21,420,1025,20.72551912568306,52,68,211.1004000000001,130.7829,one.per.year.monitoring,Low,Autumn,Cap Castell (Montgrí),17,2
2017,3.21415,42.04813,3.229158401489258,42.06251525878906,2.03,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Moderate,Autumn,Freu (Medes),31,1
2017,3.22157,42.05187,3.229158401489258,42.06251525878906,1.34,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Medallot (Medes),0,1
2017,3.22805,42.04133,3.229158401489258,42.02084732055664,2.28,Northwestern Mediterranean,30,480,1215,21.07841530054645,73,93,277.1574000000003,188.0625,NA,NA,NA,NA,NA,NA
2017,3.22653,42.04325,3.229158401489258,42.06251525878906,2.16,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Dofí (Medes),0,2
2017,3.22083,42.04992,3.229158401489258,42.06251525878906,1.56,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,El Guix (Medes),0,1
2017,3.2252,42.04183,3.229158401489258,42.06251525878906,2.33,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,Ferranelles (Medes),8,1
2017,3.2252,42.04183,3.229158401489258,42.06251525878906,2.33,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,Severe,Autumn,Ferranelles (Medes),100,1
2017,3.22468,42.04613,3.229158401489258,42.06251525878906,1.86,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,one.per.year.monitoring,No,Autumn,La Reina (Medes),0,1
2017,3.22658,42.0475,3.229158401489258,42.06251525878906,1.69,Northwestern Mediterranean,200,3350,8422,20.87136612021858,59,85,254.37159999999983,153.5735,NA,NA,NA,NA,NA,NA
2017,3.22613,42.04097,3.229158401489258,42.02084732055664,2.25,Northwestern Mediterranean,30,480,1215,21.07841530054645,73,93,277.1574000000003,188.0625,one.per.year.monitoring,No,Autumn,Tascó Petit (Medes),0,1
2017,33.6559,34.9188,33.64585876464844,34.89582061767578,2.72,Levantine Sea,4,56,82,25.43032786885246,56,74,177.6829999999999,82.2761,two.per.year.monitoring,No,Spring,Modern shipwreck 1,0,4
2017,33.6559,34.9188,33.64585876464844,34.89582061767578,2.72,Levantine Sea,4,56,82,25.43032786885246,56,74,177.6829999999999,82.2761,two.per.year.monitoring,No,Winter,Modern shipwreck 1,0,8
2017,32.44483,34.72422,32.437522888183594,34.72915267944336,0.87,Levantine Sea,1,29,49,25.613715846994534,29,39,134.66069999999974,48.85549999999999,more.than.two.per.year,No,Summer,Modern shipwreck 3,0,1
2017,33.99785,34.98076,33.97919464111328,34.97915267944336,1.71,Levantine Sea,12,252,355,25.985300546448087,63,71,173.69759999999997,88.74340000000001,more.than.two.per.year,No,Spring,Modern shipwreck 2,0,1
2017,33.99785,34.98076,33.97919464111328,34.97915267944336,1.71,Levantine Sea,12,252,355,25.985300546448087,63,71,173.69759999999997,88.74340000000001,more.than.two.per.year,No,Summer,Modern shipwreck 2,0,1
2017,33.89083,34.95317,33.89585876464844,34.93748474121094,1.81,Levantine Sea,12,171,251,25.85032786885246,57,67,175.87160000000023,83.8043,two.per.year.monitoring,Severe,Summer,Liopetri,90,3
2017,33.89709,34.95946,33.89585876464844,34.93748474121094,2.45,Levantine Sea,12,171,251,25.85032786885246,57,67,175.87160000000023,83.8043,two.per.year.monitoring,Severe,Summer,Liopetri-Hatchery,90,3
2017,33.90107,34.96303,33.89585876464844,34.93748474121094,2.88,Levantine Sea,12,171,251,25.85032786885246,57,67,175.87160000000023,83.8043,two.per.year.monitoring,Moderate,Summer,Potamos,50,1
2017,34.07651,34.98584,34.10419464111328,34.97915267944336,2.63,Levantine Sea,20,280,400,26.119234972677596,56,77,178.75920000000002,79.9747,one.per.year.monitoring,No,Summer,Cyclops,0,1
2017,34.07331,34.98509,34.10419464111328,34.97915267944336,2.89,Levantine Sea,20,280,400,26.119234972677596,56,77,178.75920000000002,79.9747,one.per.year.monitoring,No,Summer,Cyclops,0,1
2017,34.07837,34.95845,34.062530517578125,34.93748474121094,2.75,Levantine Sea,16,232,332,25.990546448087432,58,69,172.1835000000001,83.1006,more.than.two.per.year,No,Summer,Cape Greco,0,1
2017,34.07837,34.95845,34.062530517578125,34.93748474121094,2.75,Levantine Sea,16,232,332,25.990546448087432,58,69,172.1835000000001,83.1006,two.per.year.monitoring,No,Summer,Cape Greco,0,1
2017,34.07893,34.95732,34.062530517578125,34.93748474121094,2.67,Levantine Sea,16,232,332,25.990546448087432,58,69,172.1835000000001,83.1006,more.than.two.per.year,No,Summer,Cape Greco,0,2
2017,34.08001,34.957,34.062530517578125,34.93748474121094,2.7,Levantine Sea,16,232,332,25.990546448087432,58,69,172.1835000000001,83.1006,more.than.two.per.year,No,Summer,Cape Greco,0,2
2017,33.83196,34.9601,33.812530517578125,34.93748474121094,3.08,Levantine Sea,3,63,94,25.788688524590164,63,71,180.40059999999997,94.06929999999998,one.per.year.monitoring,Severe,Summer,Xylophagou,80,2
2017,33.76951,34.97959,33.77085876464844,34.97915267944336,0.13,Levantine Sea,3,61,88,25.735846994535517,61,69,176.42119999999974,87.80500000000004,one.per.year.monitoring,Severe,Summer,Romantzo,90,2
2017,33.73542,34.98067,33.72919464111328,34.97915267944336,0.59,Levantine Sea,3,55,79,25.70415300546448,55,68,174.93009999999987,79.40939999999998,one.per.year.monitoring,Moderate,Summer,Dekhelia,50,2
2017,33.95677,34.97941,33.97919464111328,34.97915267944336,2.05,Levantine Sea,12,252,355,25.985300546448087,63,71,173.69759999999997,88.74340000000001,single.survey,Moderate,Spring,Makronissos,50,1
