region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,2009,oct,9,1,72,1.7354333333333334,1.5626642312008978,112.9317,72,0,0,0
Adriatic Sea,2010,avril,1,0.1111111111111111,1,1.5743,1.5743,1.5743,1,0,0,0
Adriatic Sea,2010,mai,1,0.1111111111111111,4,1.8281,1.786375,7.1455,4,0,0,0
Adriatic Sea,2010,juil,8,0.8888888888888888,83,2.6781375,2.1886586392773895,186.3937,83,0,0,0
Adriatic Sea,2010,août,4,0.4444444444444444,20,2.2872,2.1807749999999997,43.6155,20,0,0,0
Adriatic Sea,2010,nov,1,0.1111111111111111,5,1.3222,1.2567000000000002,6.2835,5,0,0,0
Adriatic Sea,2010,déc,3,0.3333333333333333,22,1.3276666666666668,1.2178350505050504,27.076,22,0,0,0
Adriatic Sea,2011,févr,3,0.3333333333333333,15,1.0676666666666668,1.0304133333333334,15.456199999999999,15,0,0,0
Adriatic Sea,2011,avril,9,1,93,1.5312555555555556,1.280492605419272,120.3323,93,0,0,0
Adriatic Sea,2011,juil,2,0.2222222222222222,10,2.0790499999999996,1.9284599999999998,19.284599999999998,10,0,0,0
Adriatic Sea,2011,août,9,1,80,3.2616,2.5274596099887767,202.6626,68,12,0,0
Adriatic Sea,2011,sept,9,1,236,4.250511111111111,2.559967433065094,604.6365000000001,176,57,0,0
Adriatic Sea,2011,oct,8,0.8888888888888888,63,2.2851125,2.0285376736111114,129.234,63,0,0,0
Adriatic Sea,2011,déc,9,1,204,1.7596444444444443,1.4426623150497864,297.669,203,0,0,0
Adriatic Sea,2012,janv,4,0.4444444444444444,40,1.256075,1.1128358974358974,44.275,37,0,0,0
Adriatic Sea,2012,févr,1,0.1111111111111111,1,0.8806,0.8806,0.8806,1,0,0,0
Adriatic Sea,2012,mars,3,0.3333333333333333,18,1.3885,1.1184678571428572,20.712,18,0,0,0
Adriatic Sea,2012,avril,5,0.5555555555555556,9,1.49702,1.408148,10.8797,9,0,0,0
Adriatic Sea,2012,mai,5,0.5555555555555556,35,1.88926,1.7522754871794872,60.5419,34,0,0,0
Adriatic Sea,2012,juin,9,1,73,3.4581333333333335,2.9329661964886964,214.1648,71,0,0,0
Adriatic Sea,2012,juil,9,1,168,4.420766666666666,3.562178755407155,591.1471,98,70,0,0
Adriatic Sea,2012,août,7,0.7777777777777777,70,2.6417,2.208447641723356,147.7845,69,1,0,0
Adriatic Sea,2012,sept,1,0.1111111111111111,3,1.8308,1.7699666666666667,5.3099,3,0,0,0
Adriatic Sea,2012,oct,9,1,175,2.0837555555555554,1.7382000784368328,303.2205,169,6,0,0
Adriatic Sea,2012,nov,9,1,207,1.8188555555555554,1.4681856896030017,303.3949,205,0,0,0
Adriatic Sea,2012,déc,9,1,135,1.7587333333333333,1.3937490445665446,190.5781,127,0,0,0
Adriatic Sea,2013,janv,4,0.4444444444444444,41,1.75115,1.3498442307692309,57.2262,35,6,0,0
Adriatic Sea,2013,févr,4,0.4444444444444444,30,1.39195,1.0823138888888888,31.6329,27,0,0,0
Adriatic Sea,2013,mars,2,0.2222222222222222,10,1.1072,0.94049,9.4049,10,0,0,0
Adriatic Sea,2013,avril,9,1,147,2.752511111111111,2.012522222222222,295.4843,101,38,2,0
Adriatic Sea,2013,mai,9,1,126,3.760511111111111,2.8273300793650793,355.0944,109,17,0,0
Adriatic Sea,2013,juin,9,1,66,4.2646444444444445,3.4912729938271605,230.902,63,3,0,0
Adriatic Sea,2013,juil,6,0.6666666666666666,32,2.9915666666666665,2.4558655555555555,78.5181,31,1,0,0
