region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,2015,mars,4056,0.6604787493893503,57916,1.8405183673469387,1.2118414610584685,66308.079,53112,3290,47,0
Adriatic Sea,2017,juil,4305,0.7010258915486077,29674,3.7148545454545454,2.5228282089042917,74773.0465,29365,286,0,0
Adriatic Sea,2018,mars,1152,0.1875915974596971,9691,1.4224209677419355,0.9507468153315027,8980.415,9377,40,0,0
Adriatic Sea,2018,juil,2482,0.40416870216577105,10003,2.671406796116505,2.028879577238371,22517.7504,9310,587,0,0
Adriatic Sea,2020,avril,2227,0.362644520436411,10707,2.673330392156863,1.9141165833498823,19528.6892,10549,144,1,0
Adriatic Sea,2021,avril,4193,0.6827878195733594,14692,3.069996363636364,1.9495619850220531,25800.0584,11693,2969,30,0
Adriatic Sea,2021,sept,2268,0.3693209574987787,5376,2.0888662921348313,1.7320991967019095,9645.8522,5375,0,0,0
Adriatic Sea,1982,nov,1706,0.27780491776583616,13440,2.4708355555555555,1.6568606714745437,22754.8621,12983,243,0,0
Adriatic Sea,1986,janv,291,0.04738641914997557,2531,1.870918,1.4503972576959507,3835.1899,2501,0,0,0
Adriatic Sea,1986,nov,78,0.012701514411333659,238,1.591595652173913,1.4422048481711525,345.0546,238,0,0,0
Adriatic Sea,1986,déc,542,0.0882592411659339,5197,1.926519298245614,1.5111687853875932,7883.8377,4965,0,0,0
Adriatic Sea,1988,janv,4192,0.682624979645009,38533,1.9426816513761467,1.2850798736888922,50550.8166,37020,506,0,0
Adriatic Sea,1997,déc,20,0.0032567985670086306,93,1.50584,1.3112162424242424,123.2678,93,0,0,0
Adriatic Sea,1998,juin,4347,0.7078651685393258,29352,3.747627551020408,2.8054484554446386,84345.4552,29340,12,0,0
Adriatic Sea,1999,nov,1546,0.25175052922976715,13633,2.1750146666666668,1.615880779687238,22688.6882,13393,8,0,0
Adriatic Sea,1999,déc,893,0.14541605601693536,4535,2.09892,1.5716947047957064,7175.4189,4341,22,0,0
Adriatic Sea,2002,juil,572,0.09314443901644684,5424,2.90123,2.288139538668234,12734.8504,5424,0,0,0
Adriatic Sea,2003,nov,10,0.0016283992835043153,50,1.5625499999999999,1.36291,68.4607,50,0,0,0
Adriatic Sea,2004,janv,888,0.1446018563751832,6329,1.6826454545454546,1.1334859657779515,7297.2139,6219,82,0,0
Adriatic Sea,2004,juil,2680,0.4364110079791565,21091,3.615308333333333,2.5467737827023735,55240.4836,21068,12,0,0
Adriatic Sea,2013,oct,2720,0.4429246051131738,8537,2.032452427184466,1.6083355794288527,13415.8332,8409,0,0,0
Adriatic Sea,2015,oct,883,0.14378765673343102,5100,1.9448792452830188,1.5124100463109544,8010.3512,4971,9,0,0
Adriatic Sea,2016,oct,1211,0.19719915323237258,8169,2.112985436893204,1.6487001610915142,13446.719,8145,18,0,0
Adriatic Sea,2020,oct,951,0.15486077186126038,4805,1.8728837837837837,1.4823911306871247,7011.214,4715,0,0,0
Adriatic Sea,1982,oct,2950,0.480377788633773,10094,2.587241666666667,1.8626830365928955,19123.5705,9930,103,0,0
Adriatic Sea,1985,déc,28,0.004559517993812083,159,1.8820727272727273,1.4270328122835019,221.7209,149,10,0,0
